gene_symb,GF_mean,GF_std,SCFA_mean,SCFA_std,log2FC,is_GF_all_zero,is_SCFA_all_zero,gene_type,pvalue,padj,reject_null
Nap1l4,67.33333333333334,28.72747984237418,93.55286666666667,53.25726707195397,2.1223959960308165,False,False,high_in_SCFA,0.028254273954261,0.03,True
E130308A19Rik,15.499999999999998,4.699658722769614,25.880500000000005,6.601816901761999,0.7869680893002179,False,False,non_specific,0.0637349336809564,0.06,False
Ube2g2,49.111111111111114,9.127996369415639,103.21533333333333,47.39465436203337,1.1148909751759128,False,False,non_specific,0.1711662530256947,0.17,False
Lama3,78.17066666666666,50.56171149241086,185.79033333333334,53.692749249354065,1.1288742749613778,False,False,non_specific,0.0688446616729546,0.07,False
Fbrsl1,36.13377777777777,25.30060577733725,67.37577777777777,28.91755253079509,1.1317129585675698,False,False,high_in_SCFA,0.0412420213154624,0.04,True
Vti1b,253.2175,62.2479699292354,278.65025,66.89311787833148,2.997954732952278,True,False,SCFA_specific_medium,0.05,0.05,False
Sfswap,179.4468333333333,60.97989770925179,337.21883333333335,21.684369228798378,0.9137892927572352,False,False,high_in_SCFA,0.0332217428531995,0.03,True
Tcf3,69.37985714285715,58.092436047633804,73.07404761904762,63.04863545261735,2.1075561821545308,False,False,non_specific,0.0626115178763662,0.06,False
Hif1a,126.03199999999998,61.47305441088443,141.48416666666668,63.796905214120954,1.4424910372999216,False,False,non_specific,0.053816992382429,0.05,False
Tet2,13.888888888888891,22.383053146306427,23.391777777777776,32.664404995015246,2.7692075253037,True,False,SCFA_specific_medium,0.05,0.05,False
Grin1,1.6666666666666667,2.0816659994661326,4.666666666666667,0.5773502691896258,1.087462841250339,False,False,non_specific,0.1212032313873303,0.12,False
Dis3l2,104.33333333333333,25.891650088632666,142.13883333333334,30.62628024903055,1.9706430800537416,False,False,non_specific,0.0563709248297576,0.06,False
Pwp2,65.66666666666667,25.146238950056397,124.81866666666669,28.7621043272799,0.9163084794536088,False,False,non_specific,0.0561683366924226,0.06,False
Baiap2,92.19993333333335,36.69293198846234,189.7626,53.022120759900055,1.9054154372173877,False,False,high_in_SCFA,0.0148415891468114,0.01,True
Srrt,185.75133333333335,73.35420339234224,259.2499523809524,51.26491144723712,2.1745129494539905,True,False,SCFA_specific_low,0.05,0.05,False
Slc45a3,39.5445,2.7214776776596925,63.84799999999999,13.480497979272815,0.6738129027361192,False,False,non_specific,0.076695783570454,0.08,False
Fam166c,84.67233333333333,22.177709302992604,88.77516666666668,8.772285259502711,2.6945761190221638,False,False,high_in_SCFA,0.0327961326510744,0.03,True
Tppp3,4206.095333333334,426.9087665957837,5930.211666666666,1189.8572132723882,0.4955023479107573,False,False,non_specific,0.1162344888896186,0.12,False
Cdkn1a,191.675,27.757212594206937,472.6356666666666,126.50266962532186,1.29760833482465,False,False,non_specific,0.055483864862036,0.06,False
Calm3,205.55177777777774,52.41232830828964,213.83166666666668,50.079603035087736,0.4639470997597903,False,False,non_specific,0.187965085640505,0.19,False
Tpcn2,24.63706666666667,3.961184968650528,48.54433333333331,9.559316084454286,0.9074195445306258,False,False,high_in_SCFA,0.0155711715761275,0.02,True
Igfbp2,154.33333333333331,55.38827993078584,334.77566666666667,79.29463869723746,1.2152673748919238,False,False,high_in_SCFA,0.0109310881440491,0.01,True
Calcoco1,206.16393333333332,89.89828125748649,196.72133333333335,60.74169100423129,4.077473390806648,False,False,non_specific,0.0635052446715137,0.06,False
Rbm33,12.900066666666666,8.302982971805152,19.80013333333333,12.555368795218417,5.905415086400131,True,False,SCFA_specific_high,0.05,0.05,False
Sirt3,37.275400000000005,16.120623107550117,34.6382,7.9813677988585585,2.468409540200921,True,False,SCFA_specific_low,0.05,0.05,False
Igkv4-74,0.0,0.0,3.103666666666667,1.649618238664126,2.036913548226234,True,False,SCFA_specific_low,0.05,0.05,False
Pmvk,74.24433333333333,42.657381363188726,130.097,24.48076697868878,1.6677911097683065,False,False,non_specific,0.0936185760807623,0.09,False
Rbm3,248.2348888888889,29.9094719106446,465.86144444444443,131.5876739362559,0.9142688635003602,False,False,non_specific,0.0922070516434767,0.09,False
Agap3,220.36341666666667,82.92519661775997,301.96933333333334,75.72780180001945,1.3181749765454482,False,False,non_specific,0.0700778497487064,0.07,False
Anapc5,384.1825833333334,136.04844337058776,555.6139583333334,169.8193347522601,0.7325173464546225,False,False,non_specific,0.0732014567772232,0.07,False
Apex2,51.674,20.21018978139493,80.71766666666667,7.967325544581024,0.6335569903538267,False,False,non_specific,0.116666991769315,0.12,False
Arfip2,56.80225000000001,27.76989985151007,69.10583333333334,7.696325724158152,4.6197846904863225,True,False,SCFA_specific_high,0.05,0.05,False
Rps6kb2,55.2,17.89543273585615,101.21733333333336,24.195695733284577,0.8718729331408953,False,False,non_specific,0.0572966802597035,0.06,False
Pars2,6.555555555555556,3.0971910810591896,11.111111111111112,10.327531277204727,4.710668699674627,True,False,SCFA_specific_medium,0.05,0.05,False
Sord,373.67,62.74308071014684,582.4653333333333,50.44643391096474,0.6390264755373625,False,False,high_in_SCFA,0.0120694917341881,0.01,True
Cks2,86.33333333333333,9.018499505645789,114.333,17.897979411095545,0.4012010564544027,False,False,non_specific,0.0955207370243081,0.1,False
Ager,1603.03175,755.0399534805878,2991.6524999999992,271.7118386553273,0.946667633040774,False,False,non_specific,0.0664344928069222,0.07,False
Crmp1,2.0,2.0,8.666666666666666,2.516611478423583,1.6880559936852595,False,False,high_in_SCFA,0.0249239947297897,0.02,True
Ranbp9,93.83391666666667,34.875096727529545,122.20791666666666,27.157630350162055,1.3870833957922322,False,False,non_specific,0.095261467969015,0.1,False
Lrp3,29.33333333333333,25.79890178541198,29.5,30.454759072680226,5.192299390843429,True,False,SCFA_specific_high,0.05,0.05,False
Hirip3,161.66666666666666,40.86971168644738,227.833,34.42184897706688,0.4923764710604102,False,False,non_specific,0.1005441642962748,0.1,False
Eed,95.49377777777778,37.18131659303622,118.85633333333332,15.148194847609885,0.513605779335995,False,False,non_specific,0.1225665334898809,0.12,False
