gene_symb,GF_mean,GF_std,SCFA_mean,SCFA_std,log2FC,is_GF_all_zero,is_SCFA_all_zero,gene_type,pvalue,padj,reject_null,significant,regulation,is_specific
Tdpoz4,0.3333333333333333,0.5773502691896258,0.6666666666666666,1.1547005383792517,0.3219280948873623,False,False,non_specific,0.6855984144761553,0.69,False,False,Not significant,True
Lgr4,20.333333333333336,22.896748792385758,27.167,33.08245394967673,0.5594274086140187,False,False,non_specific,0.7793343314708727,0.78,False,False,Not significant,True
Ddx11,10.222222222222223,11.159572527751276,10.89011111111111,12.844328298095292,0.8620876547360301,False,False,non_specific,0.4226497308103741,0.42,False,False,Not significant,True
Cldn34c2,3.6666666666666665,6.350852961085884,5.666666666666667,9.814954576223638,0.5145731728297585,False,False,non_specific,0.7840649541007053,0.78,False,False,Not significant,True
Trnt1,69.478,25.75148954086786,77.17483333333335,16.91133796384496,0.4842430994008698,False,False,non_specific,0.6781073784783412,0.68,False,False,Not significant,True
Stambp,127.006,38.11031498164244,137.769,32.33902560375003,0.1164738812069268,False,False,non_specific,0.7285655032800716,0.73,False,False,Not significant,True
Sct,0.3333333333333333,0.5773502691896258,0.6666666666666666,1.1547005383792517,0.3219280948873623,False,False,non_specific,0.6855984144761553,0.69,False,False,Not significant,True
Pafah1b2,49.35255555555556,23.006663804802688,50.33277777777778,16.977106795518,2.50918909972906,False,False,non_specific,0.4226497308103741,0.42,False,False,Not significant,True
Nubp2,15.761904761904765,11.497621181771766,14.572047619047618,11.069028292149016,0.4150374992788437,False,False,non_specific,0.4226497308103742,0.42,False,False,Not significant,True
Tph2,0.6666666666666666,1.1547005383792517,1.0,1.7320508075688772,0.263034405833794,False,False,non_specific,0.7971709587729638,0.8,False,False,Not significant,True
Maip1,193.0,51.6817182376902,208.15166666666664,71.73521836819995,0.1084928420178091,False,False,non_specific,0.782773474613539,0.78,False,False,Not significant,True
Rhoh,13.333333333333334,10.969655114602888,14.666666666666666,3.055050463303893,0.1283240969755393,False,False,non_specific,0.8557864855848395,0.86,False,False,Not significant,True
Rnf138rt1,2.6666666666666665,2.886751345948129,3.6666666666666665,2.309401076758504,0.3479233034203068,False,False,non_specific,0.6649147142202054,0.66,False,False,Not significant,True
Nt5c1a,0.6666666666666666,1.1547005383792517,1.0,1.7320508075688772,0.263034405833794,False,False,non_specific,0.7971709587729638,0.8,False,False,Not significant,True
Igkv9-120,0.6666666666666666,1.1547005383792517,1.0,1.7320508075688772,0.263034405833794,False,False,non_specific,0.7971709587729638,0.8,False,False,Not significant,True
Ighv2-9-1,0.6666666666666666,1.1547005383792517,1.0,1.7320508075688772,0.263034405833794,False,False,non_specific,0.7971709587729638,0.8,False,False,Not significant,True
Kirrel3,1.6666666666666663,1.5275252316519463,4.666666666666667,7.256002137991699,2.5025003405291835,False,False,non_specific,0.4226497308103741,0.42,False,False,Not significant,True
Ptchd1,1.0,1.7320508075688772,1.3333333333333333,2.309401076758504,0.2223924213364477,False,False,non_specific,0.8519611918857526,0.85,False,False,Not significant,True
H2-M9,1.3333333333333337,2.309401076758503,1.0,1.7320508075688772,-1.2293828342420638,False,False,non_specific,0.4226497308103741,0.42,False,False,Not significant,True
Gm3417,3.877666666666667,2.987938140814387,6.001666666666668,7.239388195729427,1.633973620614524,False,False,non_specific,0.4226497308103741,0.42,False,False,Not significant,True
Otud3,67.33333333333333,17.61628034896508,75.33666666666666,16.03683364424952,0.1597866869994416,False,False,non_specific,0.5921154695093607,0.59,False,False,Not significant,True
Gal3st4,9.0,11.585325838897376,10.997666666666666,15.526290669972138,0.5844815222066531,False,False,non_specific,0.7801763662402541,0.78,False,False,Not significant,True
Zfp986,0.3333333333333333,0.5773502691896258,0.399,0.691088272219982,0.0693584632238224,False,False,non_specific,0.9057697233748088,0.91,False,False,Not significant,True
Tamm41,29.27758333333334,7.974344002735425,32.750416666666666,16.727385443811837,1.1451339648743126,False,False,non_specific,0.4226497308103742,0.42,False,False,Not significant,True
Sowahc,22.0,11.0,25.668000000000003,13.575517264546496,0.2134757710579291,False,False,non_specific,0.7353045765406622,0.74,False,False,Not significant,True
Adgrb1,3.333333333333333,2.616052135670302,5.166666666666667,7.655405873004112,0.7716953977017805,False,False,non_specific,0.6148768857408637,0.61,False,False,Not significant,True
Plag1,0.6666666666666666,0.5773502691896258,1.0,1.7320508075688772,0.263034405833794,False,False,non_specific,0.7768982080146284,0.78,False,False,Not significant,True
Car13,28.666666666666668,29.26317367158479,38.66666666666666,44.45597072760118,0.4190843323415457,False,False,non_specific,0.7635647237895933,0.76,False,False,Not significant,True
Mcrip1,252.96266666666665,58.223261514048936,271.84666666666664,80.32157529165706,0.1034739868473505,False,False,non_specific,0.7596792919977684,0.76,False,False,Not significant,True
Omg,2.333333333333333,2.081665999466133,3.6666666666666665,5.507570547286102,0.4854268271702414,False,False,non_specific,0.725209725404569,0.73,False,False,Not significant,True
AL731706.2,44.24866666666666,20.404497184036003,47.66666666666666,17.61628034896508,0.1050586820530844,False,False,non_specific,0.8371404118750166,0.84,False,False,Not significant,True
Mfsd3,64.007,34.39202156023981,76.10166666666667,54.10121078435615,0.246166969532443,False,False,non_specific,0.7629973458544895,0.76,False,False,Not significant,True
Lgalsl,26.666666666666668,7.505553499465135,30.332666666666665,8.737848953451492,0.1795187243649905,False,False,non_specific,0.6114390290288009,0.61,False,False,Not significant,True
Usp51,0.3333333333333333,0.5773502691896258,0.6666666666666666,1.1547005383792517,0.3219280948873623,False,False,non_specific,0.6855984144761553,0.69,False,False,Not significant,True
Igkv12-41,1.0,1.0,1.963,3.400015735257706,0.5670586262991953,False,False,non_specific,0.6781303831844869,0.68,False,False,Not significant,True
Asic5,0.3333333333333333,0.5773502691896258,0.6666666666666666,1.1547005383792517,0.3219280948873623,False,False,non_specific,0.6855984144761553,0.69,False,False,Not significant,True
Il23r,1.3333333333333333,2.309401076758504,2.6666666666666665,4.618802153517007,0.6520766965796934,False,False,non_specific,0.6855984144761553,0.69,False,False,Not significant,True
Hdac5,211.1212,117.07487100200991,210.7715333333333,71.6075971621299,-2.652218773186123,False,False,non_specific,0.4226497308103742,0.42,False,False,Not significant,True
Lhfpl5,1.0,1.7320508075688772,1.6666666666666667,2.8867513459481287,0.415037499278844,False,False,non_specific,0.7524534810768446,0.75,False,False,Not significant,True
Sgcg,142.34933333333333,78.85864633211335,213.82566666666665,318.3650839937278,0.5836311769634012,False,False,non_specific,0.7385811434041776,0.74,False,False,Not significant,True
Ier3ip1,64.84150000000001,24.148715687214363,67.9625,26.01298516260261,0.5049862746567092,False,False,non_specific,0.704631549473183,0.7,False,False,Not significant,True
Slx1b,12.833333333333332,7.959125946145769,12.857666666666669,1.9270716215291137,0.141055761473848,False,False,non_specific,0.8400642583406217,0.84,False,False,Not significant,True
Apaf1,16.11111111111111,22.789392138959915,22.569555555555556,28.74026843082117,0.5375320488310467,False,False,non_specific,0.7875145777047193,0.79,False,False,Not significant,True
Sptbn4,0.8889999999999999,0.1925463869074439,2.0,2.5579508722736333,1.584962500721156,False,False,non_specific,0.4226497308103742,0.42,False,False,Not significant,True
Hnrnpf,1191.0586666666666,371.7375923295897,1353.6961666666666,275.1483328260859,0.1802640514224379,False,False,non_specific,0.5762915291327864,0.58,False,False,Not significant,True
Nxpe4,34.834833333333336,24.4456777480918,32.091833333333334,11.484286115740112,0.2864193165499054,False,False,non_specific,0.8342408909726238,0.83,False,False,Not significant,True
Krt88,0.3333333333333333,0.5773502691896258,0.6666666666666666,1.1547005383792517,0.3219280948873623,False,False,non_specific,0.6855984144761553,0.69,False,False,Not significant,True
Nsa2,890.1253333333334,251.6108678223844,1017.274,460.96377757802185,0.1924255574357417,False,False,non_specific,0.702375367163834,0.7,False,False,Not significant,True
Cmtm1,0.5,0.8660254037844388,0.3333333333333333,0.5773502691896258,-0.736965594166206,False,False,non_specific,0.4226497308103742,0.42,False,False,Not significant,True
Rnls,11.646333333333333,7.952172431620788,12.499999999999998,10.837011386896435,0.6683694276159885,False,False,non_specific,0.7277358862596374,0.73,False,False,Not significant,True
Gm28510,0.3333333333333333,0.5773502691896258,0.6666666666666666,1.1547005383792517,0.3219280948873623,False,False,non_specific,0.6855984144761553,0.69,False,False,Not significant,True
Lgi1,3.333333333333333,5.773502691896258,4.166666666666667,7.216878364870322,0.3219280948873623,False,False,non_specific,0.6855984144761553,0.69,False,False,Not significant,True
Commd9,137.66666666666666,46.5008960487143,158.89966666666666,76.67173664612882,0.2055459036755466,False,False,non_specific,0.7069321826657544,0.71,False,False,Not significant,True
