gene_symb,GF_mean,GF_std,SCFA_mean,SCFA_std,log2FC,is_GF_all_zero,is_SCFA_all_zero,gene_type,pvalue,padj,reject_null
Ttr,0.3333333333333333,0.5773502691896258,6.666666666666667,1.1547005383792517,2.523561956057013,False,False,SCFA_specific_medium,0.001,0.0,True
1700010I14Rik,0.0,0.0,25.561333333333334,1.7755546551242325,4.731255664204222,True,False,SCFA_specific_high,0.0001,0.0,True
Poli,0.0,0.0,84.431,22.53071423634857,6.416687764627275,True,False,SCFA_specific_high,0.0001,0.0,True
Ifrd2,0.0,0.0,9.356666666666667,2.387701056106759,3.37248783562596,True,False,SCFA_specific_medium,0.001,0.0,True
Pkd1,0.0,0.0,3.8706666666666667,0.3885284202388975,2.284119252978775,True,False,SCFA_specific_low,0.01,0.01,True
Laptm4b,0.0,0.0,12.769333333333334,3.056033431318011,3.7833868054149167,True,False,SCFA_specific_medium,0.001,0.0,True
Cfap70,0.0,0.0,25.31233333333333,1.1577380244827988,4.717667284826586,True,False,SCFA_specific_high,0.0001,0.0,True
Vps16,0.0,0.0,1.189,0.041243181254602544,1.130271954518859,True,False,SCFA_specific_low,0.01,0.01,True
Pld2,0.0,0.0,14.691,3.723174989172547,3.9718653942340265,True,False,SCFA_specific_medium,0.001,0.0,True
Nebl,0.0,0.0,18.311666666666664,1.3392051124952196,4.271400774348047,True,False,SCFA_specific_medium,0.001,0.0,True
Siglec1,0.0,0.0,1.582,0.023065125189341614,1.3684890006451036,True,False,SCFA_specific_low,0.01,0.01,True
Vma21,0.0,0.0,1.417,0.02306512518934161,1.2732174731034955,True,False,SCFA_specific_low,0.01,0.01,True
Sirt2,0.0,0.0,99.62166666666667,16.335456355221094,6.652797181070319,True,False,SCFA_specific_high,0.0001,0.0,True
Dpm2,0.0,0.0,8.961333333333332,1.5284869424804823,3.3163388612335933,True,False,SCFA_specific_medium,0.001,0.0,True
Ccdc61,0.0,0.0,8.101666666666667,0.6772594283827534,3.186130750978383,True,False,SCFA_specific_medium,0.001,0.0,True
Anks1,0.0,0.0,1.0513333333333332,0.02902297940138695,1.0365619429503012,True,False,SCFA_specific_low,0.01,0.01,True
Camk2d,0.0,0.0,5.469333333333334,0.16793550349266015,2.6936170497372673,True,False,SCFA_specific_medium,0.001,0.0,True
Get4,0.0,0.0,3.387333333333333,0.6526578991579993,2.1333443211458514,True,False,SCFA_specific_low,0.01,0.01,True
Ccdc82,0.0,0.0,9.060333333333334,1.4708080545514197,3.3306062022554515,True,False,SCFA_specific_medium,0.001,0.0,True
Tlcd1,0.0,0.0,1.4423333333333332,0.18098710819650476,1.288260114956194,True,False,SCFA_specific_low,0.01,0.01,True
Arhgap12,0.0,0.0,64.93666666666667,5.0818785240630575,6.043009050366648,True,False,SCFA_specific_high,0.0001,0.0,True
